samplename,key,value
20190322T0048-HUF-Nanaehama,samp_size,2000
20190322T0048-HUF-Nanaehama,size_frac_low,0.45
20190322T0048-HUF-Nanaehama,num_filter,2
20190322T0048-HUF-Nanaehama,filter_prod_name,Sterivex-HV
20190322T0048-HUF-Nanaehama,samp_store_temp,-20
20190322T0048-HUF-Nanaehama,samp_store_sol,RNAlater
20190329T0036-HUF-Nanaehama,samp_name,20190329T0036-HUF-Nanaehama
20190329T0036-HUF-Nanaehama,project_name,ANEMONE 2019KibanS
20190329T0036-HUF-Nanaehama,correspondence,Akihide Kasai
20190329T0036-HUF-Nanaehama,worldmesh,20624055
20190329T0036-HUF-Nanaehama,lat_lon,41.79166667 140.68750000
20190329T0036-HUF-Nanaehama,samp_taxon_id,metagenome
20190329T0036-HUF-Nanaehama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190329T0036-HUF-Nanaehama,collection_date,2019-03-29T9:36:00+09:00
20190329T0036-HUF-Nanaehama,collection_date_local,2019-03-29T9:36:00+09:00
20190329T0036-HUF-Nanaehama,collection_date_utc,2019-03-29T00:36:00Z
20190329T0036-HUF-Nanaehama,samp_size,1000
20190329T0036-HUF-Nanaehama,size_frac_low,0.45
20190329T0036-HUF-Nanaehama,num_filter,2
20190329T0036-HUF-Nanaehama,filter_prod_name,Sterivex-HV
20190329T0036-HUF-Nanaehama,samp_store_temp,-20
20190329T0036-HUF-Nanaehama,samp_store_sol,RNAlater
20190329T0036-HUF-Nanaehama-NC,samp_name,20190329T0036-HUF-Nanaehama-NC
20190329T0036-HUF-Nanaehama-NC,project_name,ANEMONE 2019KibanS
20190329T0036-HUF-Nanaehama-NC,correspondence,Akihide Kasai
20190329T0036-HUF-Nanaehama-NC,samp_taxon_id,blank sample
20190329T0036-HUF-Nanaehama-NC,samp_collec_device,bucket
20190329T0036-HUF-Nanaehama-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190329T0036-HUF-Nanaehama-NC,collection_date,2019-03-29T9:36:00+09:00
20190329T0036-HUF-Nanaehama-NC,collection_date_local,2019-03-29T9:36:00+09:00
20190329T0036-HUF-Nanaehama-NC,collection_date_utc,2019-03-29T00:36:00Z
20190329T0036-HUF-Nanaehama-NC,temp,6.4
20190329T0036-HUF-Nanaehama-NC,salinity,33.20
20190329T0036-HUF-Nanaehama-NC,samp_size,500
20190329T0036-HUF-Nanaehama-NC,size_frac_low,0.45
20190329T0036-HUF-Nanaehama-NC,num_filter,1
20190329T0036-HUF-Nanaehama-NC,filter_prod_name,Sterivex-HV
20190329T0036-HUF-Nanaehama-NC,samp_store_temp,-20
20190329T0036-HUF-Nanaehama-NC,samp_store_sol,RNAlater
20190406T0130-KUM-Nagahama,samp_name,20190406T0130-KUM-Nagahama
20190406T0130-KUM-Nagahama,project_name,ANEMONE 2019KibanS
20190406T0130-KUM-Nagahama,correspondence,Reiji Masuda
20190406T0130-KUM-Nagahama,worldmesh,20533512
20190406T0130-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20190406T0130-KUM-Nagahama,samp_taxon_id,metagenome
20190406T0130-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190406T0130-KUM-Nagahama,collection_date,2019-04-06T10:30:00+09:00
20190406T0130-KUM-Nagahama,collection_date_local,2019-04-06T10:30:00+09:00
20190406T0130-KUM-Nagahama,collection_date_utc,2019-04-06T01:30:00Z
20190406T0130-KUM-Nagahama,samp_size,2000
20190406T0130-KUM-Nagahama,size_frac_low,0.45
20190406T0130-KUM-Nagahama,num_filter,2
20190406T0130-KUM-Nagahama,filter_prod_name,Sterivex-HV
20190406T0130-KUM-Nagahama,samp_store_temp,-20
20190406T0130-KUM-Nagahama,samp_store_sol,RNAlater
20190411T0410-HUF-MutsuSekine,samp_name,20190411T0410-HUF-MutsuSekine
20190411T0410-HUF-MutsuSekine,project_name,ANEMONE 2019KibanS
20190411T0410-HUF-MutsuSekine,correspondence,Akihide Kasai
20190411T0410-HUF-MutsuSekine,worldmesh,20624101
20190411T0410-HUF-MutsuSekine,lat_lon,41.37500000 141.18750000
20190411T0410-HUF-MutsuSekine,samp_taxon_id,metagenome
20190411T0410-HUF-MutsuSekine,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190411T0410-HUF-MutsuSekine,collection_date,2019-04-11T13:10:00+09:00
20190411T0410-HUF-MutsuSekine,collection_date_local,2019-04-11T13:10:00+09:00
20190411T0410-HUF-MutsuSekine,collection_date_utc,2019-04-11T04:10:00Z
20190411T0410-HUF-MutsuSekine,samp_size,1000
20190411T0410-HUF-MutsuSekine,size_frac_low,0.45
20190411T0410-HUF-MutsuSekine,num_filter,1
20190411T0410-HUF-MutsuSekine,filter_prod_name,Sterivex-HV
20190411T0410-HUF-MutsuSekine,samp_store_temp,-20
20190411T0410-HUF-MutsuSekine,samp_store_sol,RNAlater
20190411T0410-HUF-MutsuSekine-NC,samp_name,20190411T0410-HUF-MutsuSekine-NC
20190411T0410-HUF-MutsuSekine-NC,project_name,ANEMONE 2019KibanS
20190411T0410-HUF-MutsuSekine-NC,correspondence,Akihide Kasai
20190411T0410-HUF-MutsuSekine-NC,samp_taxon_id,blank sample
20190411T0410-HUF-MutsuSekine-NC,samp_collec_device,bucket
20190411T0410-HUF-MutsuSekine-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190411T0410-HUF-MutsuSekine-NC,collection_date,2019-04-11T13:10:00+09:00
20190411T0410-HUF-MutsuSekine-NC,collection_date_local,2019-04-11T13:10:00+09:00
20190411T0410-HUF-MutsuSekine-NC,collection_date_utc,2019-04-11T04:10:00Z
20190411T0410-HUF-MutsuSekine-NC,temp,9.5
20190411T0410-HUF-MutsuSekine-NC,salinity,33.84
20190411T0410-HUF-MutsuSekine-NC,samp_size,500
20190411T0410-HUF-MutsuSekine-NC,size_frac_low,0.45
20190411T0410-HUF-MutsuSekine-NC,num_filter,1
20190411T0410-HUF-MutsuSekine-NC,filter_prod_name,Sterivex-HV
20190411T0410-HUF-MutsuSekine-NC,samp_store_temp,-20
20190411T0410-HUF-MutsuSekine-NC,samp_store_sol,RNAlater
20190417T0115-KUM-Nagahama,samp_name,20190417T0115-KUM-Nagahama
20190417T0115-KUM-Nagahama,project_name,ANEMONE 2019KibanS
20190417T0115-KUM-Nagahama,correspondence,Reiji Masuda
20190417T0115-KUM-Nagahama,worldmesh,20533512
20190417T0115-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20190417T0115-KUM-Nagahama,samp_taxon_id,metagenome
20190417T0115-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190417T0115-KUM-Nagahama,collection_date,2019-04-17T10:15:00+09:00
20190417T0115-KUM-Nagahama,collection_date_local,2019-04-17T10:15:00+09:00
20190417T0115-KUM-Nagahama,collection_date_utc,2019-04-17T01:15:00Z
20190417T0115-KUM-Nagahama,samp_size,2000
20190417T0115-KUM-Nagahama,size_frac_low,0.45
20190417T0115-KUM-Nagahama,num_filter,2
20190417T0115-KUM-Nagahama,filter_prod_name,Sterivex-HV
20190417T0115-KUM-Nagahama,samp_store_temp,-20
20190417T0115-KUM-Nagahama,samp_store_sol,RNAlater
20190422T0112-HUF-Nanaehama,samp_name,20190422T0112-HUF-Nanaehama
20190422T0112-HUF-Nanaehama,project_name,ANEMONE 2019KibanS
20190422T0112-HUF-Nanaehama,correspondence,Akihide Kasai
20190422T0112-HUF-Nanaehama,worldmesh,20624055
20190422T0112-HUF-Nanaehama,lat_lon,41.79166667 140.68750000
20190422T0112-HUF-Nanaehama,samp_taxon_id,metagenome
20190422T0112-HUF-Nanaehama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190422T0112-HUF-Nanaehama,collection_date,2019-04-22T10:12:00+09:00
20190422T0112-HUF-Nanaehama,collection_date_local,2019-04-22T10:12:00+09:00
20190422T0112-HUF-Nanaehama,collection_date_utc,2019-04-22T01:12:00Z
20190422T0112-HUF-Nanaehama,samp_size,1100
20190422T0112-HUF-Nanaehama,size_frac_low,0.45
20190422T0112-HUF-Nanaehama,num_filter,2
20190422T0112-HUF-Nanaehama,filter_prod_name,Sterivex-HV
20190422T0112-HUF-Nanaehama,samp_store_temp,-20
20190422T0112-HUF-Nanaehama,samp_store_sol,RNAlater
20190422T0112-HUF-Nanaehama-NC,samp_name,20190422T0112-HUF-Nanaehama-NC
20190422T0112-HUF-Nanaehama-NC,project_name,ANEMONE 2019KibanS
20190422T0112-HUF-Nanaehama-NC,correspondence,Akihide Kasai
20190422T0112-HUF-Nanaehama-NC,samp_taxon_id,blank sample
20190422T0112-HUF-Nanaehama-NC,samp_collec_device,bucket
20190422T0112-HUF-Nanaehama-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190422T0112-HUF-Nanaehama-NC,collection_date,2019-04-22T10:12:00+09:00
20190422T0112-HUF-Nanaehama-NC,collection_date_local,2019-04-22T10:12:00+09:00
20190422T0112-HUF-Nanaehama-NC,collection_date_utc,2019-04-22T01:12:00Z
20190422T0112-HUF-Nanaehama-NC,temp,12.9
20190422T0112-HUF-Nanaehama-NC,salinity,32.20
20190422T0112-HUF-Nanaehama-NC,samp_size,500
20190422T0112-HUF-Nanaehama-NC,size_frac_low,0.45
20190422T0112-HUF-Nanaehama-NC,num_filter,1
20190422T0112-HUF-Nanaehama-NC,filter_prod_name,Sterivex-HV
20190422T0112-HUF-Nanaehama-NC,samp_store_temp,-20
20190422T0112-HUF-Nanaehama-NC,samp_store_sol,RNAlater
20190423T0120-KUM-Nagahama,samp_name,20190423T0120-KUM-Nagahama
20190423T0120-KUM-Nagahama,project_name,ANEMONE 2019KibanS
20190423T0120-KUM-Nagahama,correspondence,Reiji Masuda
20190423T0120-KUM-Nagahama,worldmesh,20533512
20190423T0120-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20190423T0120-KUM-Nagahama,samp_taxon_id,metagenome
20190423T0120-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190423T0120-KUM-Nagahama,collection_date,2019-04-23T10:20:00+09:00
20190423T0120-KUM-Nagahama,collection_date_local,2019-04-23T10:20:00+09:00
20190423T0120-KUM-Nagahama,collection_date_utc,2019-04-23T01:20:00Z
20190423T0120-KUM-Nagahama,samp_size,2000
20190423T0120-KUM-Nagahama,size_frac_low,0.45
20190423T0120-KUM-Nagahama,num_filter,2
20190423T0120-KUM-Nagahama,filter_prod_name,Sterivex-HV
20190423T0120-KUM-Nagahama,samp_store_temp,-20
20190423T0120-KUM-Nagahama,samp_store_sol,RNAlater
20190515T0140-KUM-Nagahama,samp_name,20190515T0140-KUM-Nagahama
20190515T0140-KUM-Nagahama,project_name,ANEMONE 2019KibanS
20190515T0140-KUM-Nagahama,correspondence,Reiji Masuda
20190515T0140-KUM-Nagahama,worldmesh,20533512
20190515T0140-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20190515T0140-KUM-Nagahama,samp_taxon_id,metagenome
20190515T0140-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190515T0140-KUM-Nagahama,collection_date,2019-05-15T10:40:00+09:00
20190515T0140-KUM-Nagahama,collection_date_local,2019-05-15T10:40:00+09:00
20190515T0140-KUM-Nagahama,collection_date_utc,2019-05-15T01:40:00Z
20190515T0140-KUM-Nagahama,samp_size,2000
20190515T0140-KUM-Nagahama,size_frac_low,0.45
20190515T0140-KUM-Nagahama,num_filter,2
20190515T0140-KUM-Nagahama,filter_prod_name,Sterivex-HV
20190515T0140-KUM-Nagahama,samp_store_temp,-20
20190515T0140-KUM-Nagahama,samp_store_sol,RNAlater
20190515T0140-KUM-Nagahama-NC,samp_name,20190515T0140-KUM-Nagahama-NC
20190515T0140-KUM-Nagahama-NC,project_name,ANEMONE 2019KibanS
20190515T0140-KUM-Nagahama-NC,correspondence,Reiji Masuda
20190515T0140-KUM-Nagahama-NC,samp_taxon_id,blank sample
20190515T0140-KUM-Nagahama-NC,samp_collec_device,bucket
20190515T0140-KUM-Nagahama-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190515T0140-KUM-Nagahama-NC,collection_date,2019-05-15T10:40:00+09:00
20190515T0140-KUM-Nagahama-NC,collection_date_local,2019-05-15T10:40:00+09:00
20190515T0140-KUM-Nagahama-NC,collection_date_utc,2019-05-15T01:40:00Z
20190515T0140-KUM-Nagahama-NC,samp_size,500
20190515T0140-KUM-Nagahama-NC,size_frac_low,0.45
20190515T0140-KUM-Nagahama-NC,num_filter,1
20190515T0140-KUM-Nagahama-NC,filter_prod_name,Sterivex-HV
20190515T0140-KUM-Nagahama-NC,samp_store_temp,-20
20190515T0140-KUM-Nagahama-NC,samp_store_sol,RNAlater
20190515T0415-HUF-MutsuSekine,samp_name,20190515T0415-HUF-MutsuSekine
20190515T0415-HUF-MutsuSekine,project_name,ANEMONE 2019KibanS
20190515T0415-HUF-MutsuSekine,correspondence,Akihide Kasai
20190515T0415-HUF-MutsuSekine,worldmesh,20624101
20190515T0415-HUF-MutsuSekine,lat_lon,41.37500000 141.18750000
20190515T0415-HUF-MutsuSekine,samp_taxon_id,metagenome
20190515T0415-HUF-MutsuSekine,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190515T0415-HUF-MutsuSekine,collection_date,2019-05-15T13:15:00+09:00
20190515T0415-HUF-MutsuSekine,collection_date_local,2019-05-15T13:15:00+09:00
20190515T0415-HUF-MutsuSekine,collection_date_utc,2019-05-15T04:15:00Z
20190515T0415-HUF-MutsuSekine,samp_size,1000
20190515T0415-HUF-MutsuSekine,size_frac_low,0.45
20190515T0415-HUF-MutsuSekine,num_filter,1
20190515T0415-HUF-MutsuSekine,filter_prod_name,Sterivex-HV
20190515T0415-HUF-MutsuSekine,samp_store_temp,-20
20190515T0415-HUF-MutsuSekine,samp_store_sol,RNAlater
20190515T0415-HUF-MutsuSekine-NC,samp_name,20190515T0415-HUF-MutsuSekine-NC
20190515T0415-HUF-MutsuSekine-NC,project_name,ANEMONE 2019KibanS
20190515T0415-HUF-MutsuSekine-NC,correspondence,Akihide Kasai
20190515T0415-HUF-MutsuSekine-NC,samp_taxon_id,blank sample
20190515T0415-HUF-MutsuSekine-NC,samp_collec_device,bucket
20190515T0415-HUF-MutsuSekine-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190515T0415-HUF-MutsuSekine-NC,collection_date,2019-05-15T13:15:00+09:00
20190515T0415-HUF-MutsuSekine-NC,collection_date_local,2019-05-15T13:15:00+09:00
20190515T0415-HUF-MutsuSekine-NC,collection_date_utc,2019-05-15T04:15:00Z
20190515T0415-HUF-MutsuSekine-NC,temp,12.7
20190515T0415-HUF-MutsuSekine-NC,salinity,33.67
20190515T0415-HUF-MutsuSekine-NC,samp_size,500
20190515T0415-HUF-MutsuSekine-NC,size_frac_low,0.45
20190515T0415-HUF-MutsuSekine-NC,num_filter,1
20190515T0415-HUF-MutsuSekine-NC,filter_prod_name,Sterivex-HV
20190515T0415-HUF-MutsuSekine-NC,samp_store_temp,-20
20190515T0415-HUF-MutsuSekine-NC,samp_store_sol,RNAlater
20190520T0047-HUF-Nanaehama,samp_name,20190520T0047-HUF-Nanaehama
20190520T0047-HUF-Nanaehama,project_name,ANEMONE 2019KibanS
20190520T0047-HUF-Nanaehama,correspondence,Akihide Kasai
20190520T0047-HUF-Nanaehama,worldmesh,20624055
20190520T0047-HUF-Nanaehama,lat_lon,41.79166667 140.68750000
20190520T0047-HUF-Nanaehama,samp_taxon_id,metagenome
20190520T0047-HUF-Nanaehama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190520T0047-HUF-Nanaehama,collection_date,2019-05-20T9:47:00+09:00
20190520T0047-HUF-Nanaehama,collection_date_local,2019-05-20T9:47:00+09:00
20190520T0047-HUF-Nanaehama,collection_date_utc,2019-05-20T00:47:00Z
20190520T0047-HUF-Nanaehama,samp_size,1000
20190520T0047-HUF-Nanaehama,size_frac_low,0.45
20190520T0047-HUF-Nanaehama,num_filter,2
20190520T0047-HUF-Nanaehama,filter_prod_name,Sterivex-HV
20190520T0047-HUF-Nanaehama,samp_store_temp,-20
20190520T0047-HUF-Nanaehama,samp_store_sol,RNAlater
20190520T0047-HUF-Nanaehama-NC,samp_name,20190520T0047-HUF-Nanaehama-NC
20190520T0047-HUF-Nanaehama-NC,project_name,ANEMONE 2019KibanS
20190520T0047-HUF-Nanaehama-NC,correspondence,Akihide Kasai
20190520T0047-HUF-Nanaehama-NC,samp_taxon_id,blank sample
20190520T0047-HUF-Nanaehama-NC,samp_collec_device,bucket
20190520T0047-HUF-Nanaehama-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190520T0047-HUF-Nanaehama-NC,collection_date,2019-05-20T9:47:00+09:00
20190520T0047-HUF-Nanaehama-NC,collection_date_local,2019-05-20T9:47:00+09:00
20190520T0047-HUF-Nanaehama-NC,collection_date_utc,2019-05-20T00:47:00Z
20190520T0047-HUF-Nanaehama-NC,temp,17.8
20190520T0047-HUF-Nanaehama-NC,salinity,31.80
20190520T0047-HUF-Nanaehama-NC,samp_size,500
20190520T0047-HUF-Nanaehama-NC,size_frac_low,0.45
20190520T0047-HUF-Nanaehama-NC,num_filter,1
20190520T0047-HUF-Nanaehama-NC,filter_prod_name,Sterivex-HV
20190520T0047-HUF-Nanaehama-NC,samp_store_temp,-20
20190520T0047-HUF-Nanaehama-NC,samp_store_sol,RNAlater
20190521T0140-KUM-Nagahama,samp_name,20190521T0140-KUM-Nagahama
20190521T0140-KUM-Nagahama,project_name,ANEMONE 2019KibanS
20190521T0140-KUM-Nagahama,correspondence,Reiji Masuda
20190521T0140-KUM-Nagahama,worldmesh,20533512
20190521T0140-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20190521T0140-KUM-Nagahama,samp_taxon_id,metagenome
20190521T0140-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190521T0140-KUM-Nagahama,collection_date,2019-05-21T10:40:00+09:00
20190521T0140-KUM-Nagahama,collection_date_local,2019-05-21T10:40:00+09:00
20190521T0140-KUM-Nagahama,collection_date_utc,2019-05-21T01:40:00Z
20190521T0140-KUM-Nagahama,samp_size,2000
20190521T0140-KUM-Nagahama,size_frac_low,0.45
20190521T0140-KUM-Nagahama,num_filter,2
20190521T0140-KUM-Nagahama,filter_prod_name,Sterivex-HV
20190521T0140-KUM-Nagahama,samp_store_temp,-20
20190521T0140-KUM-Nagahama,samp_store_sol,RNAlater
20190528T0140-KUM-Nagahama,samp_name,20190528T0140-KUM-Nagahama
20190528T0140-KUM-Nagahama,project_name,ANEMONE 2019KibanS
20190528T0140-KUM-Nagahama,correspondence,Reiji Masuda
20190528T0140-KUM-Nagahama,worldmesh,20533512
20190528T0140-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20190528T0140-KUM-Nagahama,samp_taxon_id,metagenome
20190528T0140-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190528T0140-KUM-Nagahama,collection_date,2019-05-28T10:40:00+09:00
20190528T0140-KUM-Nagahama,collection_date_local,2019-05-28T10:40:00+09:00
20190528T0140-KUM-Nagahama,collection_date_utc,2019-05-28T01:40:00Z
20190528T0140-KUM-Nagahama,samp_size,2000
20190528T0140-KUM-Nagahama,size_frac_low,0.45
20190528T0140-KUM-Nagahama,num_filter,2
20190528T0140-KUM-Nagahama,filter_prod_name,Sterivex-HV
20190528T0140-KUM-Nagahama,samp_store_temp,-20
20190528T0140-KUM-Nagahama,samp_store_sol,RNAlater
20190618T0440-HUF-MutsuSekine,samp_name,20190618T0440-HUF-MutsuSekine
20190618T0440-HUF-MutsuSekine,project_name,ANEMONE 2019KibanS
20190618T0440-HUF-MutsuSekine,correspondence,Akihide Kasai
20190618T0440-HUF-MutsuSekine,worldmesh,20624101
20190618T0440-HUF-MutsuSekine,lat_lon,41.37500000 141.18750000
20190618T0440-HUF-MutsuSekine,samp_taxon_id,metagenome
20190618T0440-HUF-MutsuSekine,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190618T0440-HUF-MutsuSekine,collection_date,2019-06-18T13:40:00+09:00
20190618T0440-HUF-MutsuSekine,collection_date_local,2019-06-18T13:40:00+09:00
20190618T0440-HUF-MutsuSekine,collection_date_utc,2019-06-18T04:40:00Z
20190618T0440-HUF-MutsuSekine,samp_size,1000
20190618T0440-HUF-MutsuSekine,size_frac_low,0.45
20190618T0440-HUF-MutsuSekine,num_filter,1
20190618T0440-HUF-MutsuSekine,filter_prod_name,Sterivex-HV
20190618T0440-HUF-MutsuSekine,samp_store_temp,-20
20190618T0440-HUF-MutsuSekine,samp_store_sol,RNAlater
20190618T0440-HUF-MutsuSekine-NC,samp_name,20190618T0440-HUF-MutsuSekine-NC
20190618T0440-HUF-MutsuSekine-NC,project_name,ANEMONE 2019KibanS
20190618T0440-HUF-MutsuSekine-NC,correspondence,Akihide Kasai
20190618T0440-HUF-MutsuSekine-NC,samp_taxon_id,blank sample
20190618T0440-HUF-MutsuSekine-NC,samp_collec_device,bucket
20190618T0440-HUF-MutsuSekine-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190618T0440-HUF-MutsuSekine-NC,collection_date,2019-06-18T13:40:00+09:00
20190618T0440-HUF-MutsuSekine-NC,collection_date_local,2019-06-18T13:40:00+09:00
20190618T0440-HUF-MutsuSekine-NC,collection_date_utc,2019-06-18T04:40:00Z
20190618T0440-HUF-MutsuSekine-NC,temp,15.1
20190618T0440-HUF-MutsuSekine-NC,salinity,33.64
20190618T0440-HUF-MutsuSekine-NC,samp_size,500
20190618T0440-HUF-MutsuSekine-NC,size_frac_low,0.45
20190618T0440-HUF-MutsuSekine-NC,num_filter,1
20190618T0440-HUF-MutsuSekine-NC,filter_prod_name,Sterivex-HV
20190618T0440-HUF-MutsuSekine-NC,samp_store_temp,-20
20190618T0440-HUF-MutsuSekine-NC,samp_store_sol,RNAlater
20190624T0212-HUF-Nanaehama,samp_name,20190624T0212-HUF-Nanaehama
20190624T0212-HUF-Nanaehama,project_name,ANEMONE 2019KibanS
20190624T0212-HUF-Nanaehama,correspondence,Akihide Kasai
20190624T0212-HUF-Nanaehama,worldmesh,20624055
20190624T0212-HUF-Nanaehama,lat_lon,41.79166667 140.68750000
20190624T0212-HUF-Nanaehama,samp_taxon_id,metagenome
20190624T0212-HUF-Nanaehama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190624T0212-HUF-Nanaehama,collection_date,2019-06-24T11:12:00+09:00
20190624T0212-HUF-Nanaehama,collection_date_local,2019-06-24T11:12:00+09:00
20190624T0212-HUF-Nanaehama,collection_date_utc,2019-06-24T02:12:00Z
20190624T0212-HUF-Nanaehama,samp_size,2000
20190624T0212-HUF-Nanaehama,size_frac_low,0.45
20190624T0212-HUF-Nanaehama,num_filter,2
20190624T0212-HUF-Nanaehama,filter_prod_name,Sterivex-HV
20190624T0212-HUF-Nanaehama,samp_store_temp,-20
20190624T0212-HUF-Nanaehama,samp_store_sol,RNAlater
20190624T0212-HUF-Nanaehama-NC,samp_name,20190624T0212-HUF-Nanaehama-NC
20190624T0212-HUF-Nanaehama-NC,project_name,ANEMONE 2019KibanS
20190624T0212-HUF-Nanaehama-NC,correspondence,Akihide Kasai
20190624T0212-HUF-Nanaehama-NC,samp_taxon_id,blank sample
20190624T0212-HUF-Nanaehama-NC,samp_collec_device,bucket
20190624T0212-HUF-Nanaehama-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20190624T0212-HUF-Nanaehama-NC,collection_date,2019-06-24T11:12:00+09:00
20190624T0212-HUF-Nanaehama-NC,collection_date_local,2019-06-24T11:12:00+09:00
20190624T0212-HUF-Nanaehama-NC,collection_date_utc,2019-06-24T02:12:00Z
20190624T0212-HUF-Nanaehama-NC,temp,18.1
20190624T0212-HUF-Nanaehama-NC,salinity,32.10
20190624T0212-HUF-Nanaehama-NC,samp_size,500
20190624T0212-HUF-Nanaehama-NC,size_frac_low,0.45
20190624T0212-HUF-Nanaehama-NC,num_filter,1
20190624T0212-HUF-Nanaehama-NC,filter_prod_name,Sterivex-HV
20190624T0212-HUF-Nanaehama-NC,samp_store_temp,-20
20190624T0212-HUF-Nanaehama-NC,samp_store_sol,RNAlater
20190625T0120-KUM-Nagahama,samp_name,20190625T0120-KUM-Nagahama
20190625T0120-KUM-Nagahama,project_name,ANEMONE 2019KibanS
